SYNSET_ID	TEXT	PARENTS	PARENT_TEXTS
118689-V	ОКАЗЫВАТЬ ДОВЕРИЕ; ВВЕРЯТЬСЯ; ВВЕРИТЬСЯ; ДОВЕРЯТЬСЯ; ОКАЗАТЬ ДОВЕРИЕ; ДОВЕРИТЬСЯ; ПОЛАГАТЬСЯ; ПОЛОЖИТЬСЯ	["118698-V", "106457-V"]	["СОВЕРШИТЬ ДЕЙСТВИЕ; ДЕЛАТЬ; ДЕЙСТВОВАТЬ; СДЕЛАТЬ; СОВЕРШАТЬ ДЕЙСТВИЕ; ДЕЛАТЬСЯ", "ВЫКАЗАТЬ; ЯВЛЯТЬ; ПРОЯВЛЯТЬ; МАНИФЕСТИРОВАТЬ; ПОКАЗАТЬ; ПОКАЗЫВАТЬ; ВЫКАЗЫВАТЬ; ЯВИТЬ; ПРОЯВИТЬ"]
943-V	ПРОКЛАДЫВАТЬ ГАЗОВЫЕ ТРУБЫ; ГАЗИФИЦИРОВАТЬ; ПОДВЕСТИ ГАЗ; ПОДВЕСТИ ГАЗОПРОВОД; ПОДВОДИТЬ ГАЗ; ПОДВОДИТЬ ГАЗОПРОВОД; ПРОКЛАДЫВАТЬ ГАЗ; ПРОЛОЖИТЬ ГАЗ; ПРОЛОЖИТЬ ГАЗОВЫЕ ТРУБЫ	["7175-V", "112144-V"]	["ОБЕСПЕЧИВАТЬ ГАЗОМ; ОБЕСПЕЧИТЬ ГАЗОМ; ПОСТАВЛЯТЬ ГАЗ; СНАБЖАТЬ ГАЗОМ; СНАБДИТЬ ГАЗОМ; ПОСТАВИТЬ ГАЗ", "ОБЕСПЕЧИТЬ; ОБЕСПЕЧИВАТЬ; СНАБЖАТЬ; СНАБДИТЬ; ОБЕСПЕЧИВАТЬСЯ"]
943-V	ПРОКЛАДЫВАТЬ ГАЗОВЫЕ ТРУБЫ; ГАЗИФИЦИРОВАТЬ; ПОДВЕСТИ ГАЗ; ПОДВЕСТИ ГАЗОПРОВОД; ПОДВОДИТЬ ГАЗ; ПОДВОДИТЬ ГАЗОПРОВОД; ПРОКЛАДЫВАТЬ ГАЗ; ПРОЛОЖИТЬ ГАЗ; ПРОЛОЖИТЬ ГАЗОВЫЕ ТРУБЫ	["129756-V", "153713-V"]	["ТЯНУТЬ; ПРОВЕСТИ; ПРОКЛАДЫВАТЬ; ПРОКЛАДЫВАТЬ КОММУНИКАЦИИ; ПОВЕСТИ; ПРОЛОЖИТЬ КОММУНИКАЦИИ; ПРОТЯГИВАТЬ; ПРОТЯНУТЬ ЛИНИЮ; ТЯНУТЬСЯ; ПРОЛОЖИТЬ; ПРОЛАГАТЬ; ПРОЛОЖИТЬ ЛИНИЮ; ПРОКЛАДЫВАТЬ ЛИНИЮ; ПРОТЯНУТЬ; ВЕСТИ; ДОТЯГИВАТЬ; ДОТЯНУТЬ", "ПОДВЕСТИ КОММУНИКАЦИИ; ПОДВЕСТИ СЕТЬ; ПОДВОДИТЬ СЕТЬ"]
943-V	ПРОКЛАДЫВАТЬ ГАЗОВЫЕ ТРУБЫ; ГАЗИФИЦИРОВАТЬ; ПОДВЕСТИ ГАЗ; ПОДВЕСТИ ГАЗОПРОВОД; ПОДВОДИТЬ ГАЗ; ПОДВОДИТЬ ГАЗОПРОВОД; ПРОКЛАДЫВАТЬ ГАЗ; ПРОЛОЖИТЬ ГАЗ; ПРОЛОЖИТЬ ГАЗОВЫЕ ТРУБЫ	["122093-V", "107326-V"]	["УЛОЖИТЬ; УЛОЖИТЬ В ОПРЕДЕЛЕННОМ ПОРЯДКЕ; УКЛАДЫВАТЬ В ОПРЕДЕЛЕННОМ ПОРЯДКЕ; УКЛАДЫВАТЬ; УКЛАДЫВАТЬСЯ", "КЛАСТЬ; КЛАСТЬ НА ПОВЕРХНОСТЬ; ПОЛОЖИТЬ НА ПОВЕРХНОСТЬ; ПОЛОЖИТЬ"]
124582-V	ПЕРЕПАСТЬ; ПЕРЕПАСТЬ НА ДОЛЮ; ПЕРЕПАДАТЬ; ПЕРЕПАДАТЬ НА ДОЛЮ	["124581-V", "116512-V"]	["ДОСТАТЬСЯ; ДОСТАТЬСЯ ПРИ РАЗДЕЛЕ; ДОСТАВАТЬСЯ; ДОСТАТЬСЯ В РАСПОРЯЖЕНИЕ", "ОКАЗАТЬСЯ; ОКАЗЫВАТЬСЯ; ОЧУТИТЬСЯ"]
130467-V	ВЫПУСТИТЬ ШВЫ; ОТПУСТИТЬ В ДЛИНУ; ВЫПУСКАТЬ; ВЫПУСТИТЬ; РАСПУСТИТЬ ШВЫ	["110801-V", "116817-V"]	["НАШИТЬ; ДОШИТЬ; НАШИВАТЬ; ДОШИВАТЬ; ПОШИТЬ; СШИТЬ; ШИТЬ", "ПЕРЕШИТЬ; ПЕРЕШИВАТЬ"]
130467-V	ВЫПУСТИТЬ ШВЫ; ОТПУСТИТЬ В ДЛИНУ; ВЫПУСКАТЬ; ВЫПУСТИТЬ; РАСПУСТИТЬ ШВЫ	["106640-V", "106719-V", "106643-V"]	["УВЕЛИЧИВАТЬ; ДОУВЕЛИЧИВАТЬ; УВЕЛИЧИТЬ", "УДЛИНИТЬ; УДЛИНЯТЬ; УВЕЛИЧИВАТЬ В ДЛИНУ; УВЕЛИЧИТЬ В ДЛИНУ", "РАСШИРИТЬ; УВЕЛИЧИВАТЬ В ШИРИНУ; РАСШИРЯТЬ; УВЕЛИЧИТЬ В ШИРИНУ"]
124624-V	В ГЛАЗАХ КРУЖИТСЯ; В ГОЛОВЕ КРУЖИТСЯ; ГОЛОВА КРУЖИТСЯ; КРУЖИТЬ ГОЛОВУ; ЗАКРУЖИТЬ ГОЛОВУ; КРУЖИТСЯ ГОЛОВА	["106565-V"]	["ЧУВСТВОВАТЬ СЕБЯ; ПОЧУВСТВОВАТЬ СЕБЯ"]
124624-V	В ГЛАЗАХ КРУЖИТСЯ; В ГОЛОВЕ КРУЖИТСЯ; ГОЛОВА КРУЖИТСЯ; КРУЖИТЬ ГОЛОВУ; ЗАКРУЖИТЬ ГОЛОВУ; КРУЖИТСЯ ГОЛОВА	["120956-V", "155113-V", "120955-V", "3406-V"]	["ПОГРУЖАТЬСЯ; ПОГРУЖАТЬСЯ В СОСТОЯНИЕ; ПОГРУЗИТЬСЯ; ПОГРУЗИТЬСЯ В СОСТОЯНИЕ; ВПАСТЬ В СОСТОЯНИЕ; ВПАСТЬ; ВПАДАТЬ; ВВЕРГНУТЬСЯ; ВВЕРГАТЬСЯ", "САМОЧУВСТВИЕ УХУДШИЛОСЬ; СТАТЬ ПЛОХО; СТАНОВИТЬСЯ ДУРНО; СТАТЬ ДУРНО", "ПРИЙТИ; ДЕЛАТЬСЯ; ПРИХОДИТЬ; ПРИХОДИТЬ В СОСТОЯНИЕ; ПРИЙТИ В СОСТОЯНИЕ", "ВРЕДИТЬ ЗДОРОВЬЮ; САЖАТЬ ЗДОРОВЬЕ; ПОСАДИТЬ ЗДОРОВЬЕ; ПОВРЕДИТЬ ЗДОРОВЬЕ; ЛИШИТЬСЯ ЗДОРОВЬЯ"]
127188-V	ОБАЛДЕВАТЬ; ОШАЛЕТЬ; ОШАЛЕВАТЬ; ОЧУМЕВАТЬ; ОПОЛОУМЕТЬ; ОДУРЕТЬ; ОБАЛДЕТЬ; МУТИТЬСЯ; ДУРЕТЬ; ОЧУМЕТЬ	["120956-V", "155113-V", "120955-V", "3406-V"]	["ПОГРУЖАТЬСЯ; ПОГРУЖАТЬСЯ В СОСТОЯНИЕ; ПОГРУЗИТЬСЯ; ПОГРУЗИТЬСЯ В СОСТОЯНИЕ; ВПАСТЬ В СОСТОЯНИЕ; ВПАСТЬ; ВПАДАТЬ; ВВЕРГНУТЬСЯ; ВВЕРГАТЬСЯ", "САМОЧУВСТВИЕ УХУДШИЛОСЬ; СТАТЬ ПЛОХО; СТАНОВИТЬСЯ ДУРНО; СТАТЬ ДУРНО", "ПРИЙТИ; ДЕЛАТЬСЯ; ПРИХОДИТЬ; ПРИХОДИТЬ В СОСТОЯНИЕ; ПРИЙТИ В СОСТОЯНИЕ", "ВРЕДИТЬ ЗДОРОВЬЮ; САЖАТЬ ЗДОРОВЬЕ; ПОСАДИТЬ ЗДОРОВЬЕ; ПОВРЕДИТЬ ЗДОРОВЬЕ; ЛИШИТЬСЯ ЗДОРОВЬЯ"]
127631-V	ЗАТОШНИТЬ; ТОШНИТЬ; ПОДТАШНИВАТЬ; МУТИТЬ	["106565-V"]	["ЧУВСТВОВАТЬ СЕБЯ; ПОЧУВСТВОВАТЬ СЕБЯ"]
127631-V	ЗАТОШНИТЬ; ТОШНИТЬ; ПОДТАШНИВАТЬ; МУТИТЬ	["120956-V", "155113-V", "120955-V", "3406-V"]	["ПОГРУЖАТЬСЯ; ПОГРУЖАТЬСЯ В СОСТОЯНИЕ; ПОГРУЗИТЬСЯ; ПОГРУЗИТЬСЯ В СОСТОЯНИЕ; ВПАСТЬ В СОСТОЯНИЕ; ВПАСТЬ; ВПАДАТЬ; ВВЕРГНУТЬСЯ; ВВЕРГАТЬСЯ", "САМОЧУВСТВИЕ УХУДШИЛОСЬ; СТАТЬ ПЛОХО; СТАНОВИТЬСЯ ДУРНО; СТАТЬ ДУРНО", "ПРИЙТИ; ДЕЛАТЬСЯ; ПРИХОДИТЬ; ПРИХОДИТЬ В СОСТОЯНИЕ; ПРИЙТИ В СОСТОЯНИЕ", "ВРЕДИТЬ ЗДОРОВЬЮ; САЖАТЬ ЗДОРОВЬЕ; ПОСАДИТЬ ЗДОРОВЬЕ; ПОВРЕДИТЬ ЗДОРОВЬЕ; ЛИШИТЬСЯ ЗДОРОВЬЯ"]
119933-V	КИВНУТЬ; КИВАТЬ; УКАЗАТЬ КИВКОМ; УКАЗАТЬ КИВКОМ ГОЛОВЫ	["116198-V", "119932-V"]	["УКАЗАТЬ; УКАЗЫВАТЬ", "УКАЗЫВАТЬ; ПОКАЗЫВАТЬ; УКАЗАТЬ; ПОКАЗАТЬ"]
144782-V	ПОРЕЗАТЬСЯ; ОБРЕЗАТЬСЯ	["120067-V", "115935-V", "2292-V"]	["ПОРАНИТЬСЯ", "ПОРЕЗАТЬ; ОБРЕЗАТЬ", "НАНОСИТЬ РАНЕНИЕ; ИЗРАНИТЬ; РАНИТЬ; НАНЕСТИ РАНЕНИЕ; НАНОСИТЬ РАНУ; ПОЛУЧИТЬ РАНЕНИЕ; ПОРАНИТЬ; НАНЕСТИ РАНУ"]
112739-V	ВЫКУПАТЬ; ДОКУПАТЬ; ПОКУПАТЬ; ИСКУПАТЬ; КУПАТЬ	["111845-V", "111766-V", "108824-V"]	["ПРОНИКАТЬ; ПРОНИКНУТЬ; ПРОНИКНУТЬ ВНУТРЬ", "ПОГРУЗИТЬ; ПОГРУЖАТЬ", "ОПУСТИТЬ; ОПУСКАТЬ ВНИЗ; ОПУСТИТЬ ВНИЗ; ОПУСКАТЬ"]
116828-V	ПОГРУЗИТЬ В ЖИДКОСТЬ; ПОГРУЗИТЬ В ВОДУ; ПОГРУЖАТЬ В ВОДУ; ОКУНУТЬ; ОКУНАТЬ	["111845-V", "111766-V", "108824-V"]	["ПРОНИКАТЬ; ПРОНИКНУТЬ; ПРОНИКНУТЬ ВНУТРЬ", "ПОГРУЗИТЬ; ПОГРУЖАТЬ", "ОПУСТИТЬ; ОПУСКАТЬ ВНИЗ; ОПУСТИТЬ ВНИЗ; ОПУСКАТЬ"]
134220-V	ПРОСКВОЗИТЬ; ПРОДУТЬ; НАДУТЬ	["110474-V", "119618-V"]	["ЗАРОЖДАТЬ; ПОРОДИТЬ; ВНЕСТИ; ВНОСИТЬ; ВОЗБУДИТЬ; ВОЗБУЖДАТЬ; ВЫЗВАТЬ; ВЫЗВАТЬ ПОЯВЛЕНИЕ; ВЫЗЫВАТЬ; ВЫЗЫВАТЬ ПОЯВЛЕНИЕ; ДЕТЕРМИНИРОВАТЬ; ДОСТАВИТЬ; ДОСТАВЛЯТЬ; РАЗРОДИТЬСЯ; ПОРОЖДАТЬ; ЗАРОДИТЬ", "ПРОСТУДИТЬ; ПРОСТУЖАТЬ; ПРОСТУЖИВАТЬ"]
118593-V	ЛЮБОВАТЬСЯ; ЗАЛЮБОВАТЬСЯ; ПОЛЮБОВАТЬСЯ; НАЛЮБОВАТЬСЯ	["106902-V", "125740-V", "117922-V", "117923-V", "117103-V"]	["ОБВОДИТЬ ГЛАЗАМИ; ОБОЗРЕВАТЬ; ОСМОТРЕТЬ; ОСМАТРИВАТЬ; ОКИНУТЬ ГЛАЗАМИ; ОКИНУТЬ ВЗОРОМ; ОКИНУТЬ ВЗГЛЯДОМ; ОКИНУТЬ; ОКИДЫВАТЬ ВЗОРОМ; ОКИДЫВАТЬ ВЗГЛЯДОМ; ОКИДЫВАТЬ; ОЗИРАТЬ; ОГЛЯДЫВАТЬ; ОГЛЯДЕТЬ; ОБСМОТРЕТЬ; ОБСМАТРИВАТЬ; ОБВЕСТИ ВЗГЛЯДОМ; ОБВЕСТИ ВЗОРОМ; ОБВЕСТИ ГЛАЗАМИ; ОБОЗРЕТЬ; ОБВОДИТЬ ВЗГЛЯДОМ; ОБВОДИТЬ ВЗОРОМ", "УСТАВИТЬСЯ ВЗГЛЯДОМ; УСТАВИТЬСЯ ГЛАЗАМИ; УСТАВИТЬ ВЗГЛЯД; УСТАВИТЬ ВЗОР; УСТАВИТЬ ГЛАЗА; УСТАВИТЬСЯ; УСТАВЛЯТЬСЯ", "ЗАСМОТРЕТЬСЯ; ЗАГЛЯДЕТЬСЯ; ЗАГЛЯДЫВАТЬСЯ; ЗАСМАТРИВАТЬСЯ", "РАЗГЛЯДЫВАТЬ; РАЗГЛЯДЕТЬ; РАССМОТРЕТЬ; РАССМАТРИВАТЬ", "УВЛЕКАТЬСЯ; УВЛЕЧЬСЯ"]
118653-V	ГЛЯДЕТЬСЯ; РАССМАТРИВАТЬ СВОЕ ОТРАЖЕНИЕ; СМОТРЕТЬСЯ; ПОСМОТРЕТЬСЯ; ПОГЛЯДЕТЬСЯ	["106902-V", "117923-V"]	["ОБВОДИТЬ ГЛАЗАМИ; ОБОЗРЕВАТЬ; ОСМОТРЕТЬ; ОСМАТРИВАТЬ; ОКИНУТЬ ГЛАЗАМИ; ОКИНУТЬ ВЗОРОМ; ОКИНУТЬ ВЗГЛЯДОМ; ОКИНУТЬ; ОКИДЫВАТЬ ВЗОРОМ; ОКИДЫВАТЬ ВЗГЛЯДОМ; ОКИДЫВАТЬ; ОЗИРАТЬ; ОГЛЯДЫВАТЬ; ОГЛЯДЕТЬ; ОБСМОТРЕТЬ; ОБСМАТРИВАТЬ; ОБВЕСТИ ВЗГЛЯДОМ; ОБВЕСТИ ВЗОРОМ; ОБВЕСТИ ГЛАЗАМИ; ОБОЗРЕТЬ; ОБВОДИТЬ ВЗГЛЯДОМ; ОБВОДИТЬ ВЗОРОМ", "РАЗГЛЯДЫВАТЬ; РАЗГЛЯДЕТЬ; РАССМОТРЕТЬ; РАССМАТРИВАТЬ"]
118480-V	РАЗОРВАТЬСЯ; РАЗРЫВАТЬСЯ	["118380-V", "115539-V", "111994-V", "3758-V"]	["РУШИТЬСЯ; РАЗРУШИТЬСЯ ФИЗИЧЕСКИ; РАЗРУШАТЬСЯ; РАЗРУШИТЬСЯ", "РВАТЬСЯ; РАЗДИРАТЬСЯ; РАЗОРВАТЬСЯ НА ЧАСТИ; РАЗОДРАТЬСЯ; РАЗОРВАТЬСЯ; РАЗРЫВАТЬСЯ", "ДЕЛИТЬСЯ; ДЕЛИТЬСЯ НА ЧАСТИ; ПОДЕЛИТЬСЯ; РАЗДЕЛИТЬСЯ; РАЗДЕЛИТЬСЯ НА ЧАСТИ; РАЗДЕЛЯТЬСЯ", "ВЗЛЕТАТЬ НА ВОЗДУХ; РВАНУТЬ; ПРОГРЕМЕТЬ ВЗРЫВ; ПОДРЫВАТЬСЯ; ПОДОРВАТЬСЯ; НА ВОЗДУХ ВЗЛЕТЕТЬ; В НЕБО ВЗЛЕТЕТЬ; ВЗРЫВ ПРОГРЕМЕЛ; ВЗРЫВАТЬСЯ; ВЗОРВАТЬСЯ; ВЗЛЕТЕТЬ НА ВОЗДУХ; ВЗЛЕТЕТЬ В НЕБО; ВЗЛЕТЕТЬ В ВОЗДУХ"]
130368-V	ВЫЖИВАТЬ; ОСТАТЬСЯ ЖИВЫМ; ОСТАТЬСЯ В ЖИВЫХ; ВЫЖИТЬ	["117629-V"]	["СОХРАНИТЬСЯ; УЦЕЛЕТЬ; ОСТАВАТЬСЯ; ОСТАТЬСЯ В ЦЕЛОСТИ; ОСТАТЬСЯ; СОХРАНЯТЬСЯ"]
130368-V	ВЫЖИВАТЬ; ОСТАТЬСЯ ЖИВЫМ; ОСТАТЬСЯ В ЖИВЫХ; ВЫЖИТЬ	["106947-V", "114189-V"]	["СУЩЕСТВОВАТЬ; ПРОСУЩЕСТВОВАТЬ; ИМЕТЬСЯ; ЕСТЬ; БЫТЬ", "ЖИТЬ; ПОЖИТЬ; СУЩЕСТВОВАТЬ"]
130368-V	ВЫЖИВАТЬ; ОСТАТЬСЯ ЖИВЫМ; ОСТАТЬСЯ В ЖИВЫХ; ВЫЖИТЬ	["123444-V", "118359-V", "123445-V", "110435-V"]	["ВЫДЕРЖАТЬ; СДЮЖИТЬ; ВЫСТОЯТЬ; СТОЙКО ПЕРЕНЕСТИ; ДЕРЖАТЬ УДАР; СТОЙКО ПЕРЕНОСИТЬ; ВЫДЮЖИТЬ; ВЫДЕРЖИВАТЬ; УСТОЯТЬ", "ПЕРЕНОСИТЬ; ПЕРЕНЕСТИ ИСПЫТАНИЯ; ПЕРЕНОСИТЬ ИСПЫТАНИЯ; ВЫНОСИТЬ; ПЕРЕЖИВАТЬ; ПЕРЕЖИТЬ; ВЫНЕСТИ; ПЕРЕНЕСТИ", "СНОСИТЬ; ВЫТЕРПЕТЬ; ВЫТЕРПЛИВАТЬ; ДОТЕРПЕТЬ; ПОТЕРПЕТЬ; ПРЕТЕРПЕВАТЬ; ПРЕТЕРПЕТЬ; ПРОЯВИТЬ ТЕРПЕНИЕ; ПРОЯВЛЯТЬ ТЕРПЕНИЕ; СНЕСТИ; СТЕРПЕТЬ; ТЕРПЕТЬ", "СОХРАНИТЬ; СОХРАНИТЬ СОСТОЯНИЕ; СОХРАНЯТЬ"]
6197-V	УТИЛИЗИРОВАТЬ МУСОР; УТИЛИЗИРОВАТЬ ОТХОДЫ	["1221-V", "106501-V", "135549-V", "4910-V"]	["ВЫПУСКАТЬ ПРОДУКЦИЮ; ПРОИЗВОДИТЬ ПРОДУКЦИИ", "ПОДЕЛАТЬ", "ЭКОНОМИТЬ РЕСУРСЫ", "УТИЛИЗОВАТЬ; УТИЛИЗИРОВАТЬ"]
143907-V	ПЕРЕПЛАВЛЯТЬСЯ; ПЕРЕПЛАВЛЯТЬ; ПЕРЕПЛАВИТЬ	["111100-V", "108948-V"]	["ПЛАВИТЬ; РАСПЛАВЛЯТЬ; РАСПЛАВИТЬ", "РАЗОГРЕВАТЬ; ПОВЫСИТЬ ТЕМПЕРАТУРУ; ПОДНЯТЬ ТЕМПЕРАТУРУ; ГРЕТЬ; НАГРЕТЬ; ПОВЫШАТЬ ТЕМПЕРАТУРУ; НАГРЕВАТЬ; ПОГРЕТЬ; РАЗОГРЕТЬ"]
143907-V	ПЕРЕПЛАВЛЯТЬСЯ; ПЕРЕПЛАВЛЯТЬ; ПЕРЕПЛАВИТЬ	["1221-V", "135549-V", "4910-V"]	["ВЫПУСКАТЬ ПРОДУКЦИЮ; ПРОИЗВОДИТЬ ПРОДУКЦИИ", "ЭКОНОМИТЬ РЕСУРСЫ", "УТИЛИЗОВАТЬ; УТИЛИЗИРОВАТЬ"]
118692-V	РАСКАТАТЬ; РАСКАТЫВАТЬ	["128638-V", "118691-V", "118693-V"]	["РАСПУСКАТЬ; РАСПУСТИТЬ", "РАЗВОРАЧИВАТЬ; РАЗВЕРНУТЬ; РАЗВЕРТЫВАТЬ", "РАСКРЫВАТЬ; ОТКРЫТЬ; ОТКРЫВАТЬ; РАСКРЫТЬ"]
111562-V	СКРЕПЛЯТЬ ПЕЧАТЬЮ; СТАВИТЬ ПЕЧАТЬ; ЗАШТЕМПЕЛЕВАТЬ; ПОСТАВИТЬ ПЕЧАТЬ; ШТЕМПЕЛЕВАТЬ; ПРОШТЕМПЕЛЕВАТЬ; СКРЕПИТЬ ПЕЧАТЬЮ	["111653-V", "111561-V"]	["СТАВИТЬ ОТМЕТКУ; ПОМЕЧАТЬ; РАЗМЕЧАТЬ; ПОСТАВИТЬ ОТМЕТКУ; РАЗМЕТИТЬ; ПОМЕТИТЬ; НАНОСИТЬ РАЗМЕТКУ; НАНЕСТИ РАЗМЕТКУ; МЕТИТЬ; СТАВИТЬ МЕТКУ; РАССТАВИТЬ МЕТКИ", "СТАВИТЬ; ПОСТАВИТЬ"]
120532-V	ОКОЛЬЦЕВАТЬ; ЗАКОЛЬЦЕВАТЬ; КОЛЬЦЕВАТЬ	["111653-V", "111561-V"]	["СТАВИТЬ ОТМЕТКУ; ПОМЕЧАТЬ; РАЗМЕЧАТЬ; ПОСТАВИТЬ ОТМЕТКУ; РАЗМЕТИТЬ; ПОМЕТИТЬ; НАНОСИТЬ РАЗМЕТКУ; НАНЕСТИ РАЗМЕТКУ; МЕТИТЬ; СТАВИТЬ МЕТКУ; РАССТАВИТЬ МЕТКИ", "СТАВИТЬ; ПОСТАВИТЬ"]
140488-V	ИНДЕКСИРОВАТЬ; СОЗДАТЬ ИНДЕКС; ПРОИНДЕКСИРОВАТЬ; ПОСТРОИТЬ ИНДЕКС	["111653-V", "111561-V"]	["СТАВИТЬ ОТМЕТКУ; ПОМЕЧАТЬ; РАЗМЕЧАТЬ; ПОСТАВИТЬ ОТМЕТКУ; РАЗМЕТИТЬ; ПОМЕТИТЬ; НАНОСИТЬ РАЗМЕТКУ; НАНЕСТИ РАЗМЕТКУ; МЕТИТЬ; СТАВИТЬ МЕТКУ; РАССТАВИТЬ МЕТКИ", "СТАВИТЬ; ПОСТАВИТЬ"]
147060-V	МОНТИРОВАТЬ ШИНУ	["547-V", "106699-V"]	["МОНТИРОВАТЬ; СМОНТИРОВАТЬ", "СТАВИТЬ; ПОСТАВИТЬ СТОЙМЯ; ПОСТАВИТЬ; УСТАНАВЛИВАТЬ; УСТАНАВЛИВАТЬСЯ; УСТАНОВИТЬ"]
128794-V	РАССТАВЛЯТЬ; РАССТАВИТЬ ОДЕЖДУ; РАССТАВИТЬ	["106640-V", "106643-V"]	["УВЕЛИЧИВАТЬ; ДОУВЕЛИЧИВАТЬ; УВЕЛИЧИТЬ", "РАСШИРИТЬ; УВЕЛИЧИВАТЬ В ШИРИНУ; РАСШИРЯТЬ; УВЕЛИЧИТЬ В ШИРИНУ"]
128794-V	РАССТАВЛЯТЬ; РАССТАВИТЬ ОДЕЖДУ; РАССТАВИТЬ	["110801-V", "116817-V"]	["НАШИТЬ; ДОШИТЬ; НАШИВАТЬ; ДОШИВАТЬ; ПОШИТЬ; СШИТЬ; ШИТЬ", "ПЕРЕШИТЬ; ПЕРЕШИВАТЬ"]
142743-V	ПРОИЗВОДИТЬ САХАР; ВЫПУСКАТЬ САХАР	["1221-V", "142734-V"]	["ВЫПУСКАТЬ ПРОДУКЦИЮ; ПРОИЗВОДИТЬ ПРОДУКЦИИ", "ВЫПУСКАТЬ ПИЩЕВЫЕ ПРОДУКТЫ; ПРОИЗВОДИТЬ ПИЩЕВЫЕ ПРОДУКТЫ"]
143556-V	ВЫПУСКАТЬ АЛКОГОЛЬ; ПРОИЗВОДИТЬ АЛКОГОЛЬНУЮ ПРОДУКЦИЮ; ПРОИЗВОДИТЬ АЛКОГОЛЬНЫЕ НАПИТКИ; ВЫПУСКАТЬ АЛКОГОЛЬНУЮ ПРОДУКЦИЮ; ПРОИЗВОДИТЬ АЛКОГОЛЬ	["1221-V", "142734-V"]	["ВЫПУСКАТЬ ПРОДУКЦИЮ; ПРОИЗВОДИТЬ ПРОДУКЦИИ", "ВЫПУСКАТЬ ПИЩЕВЫЕ ПРОДУКТЫ; ПРОИЗВОДИТЬ ПИЩЕВЫЕ ПРОДУКТЫ"]
144973-V	ВЫПУСКАТЬ МУКУ; ПРОИЗВОДИТЬ МУКУ	["1221-V", "142734-V"]	["ВЫПУСКАТЬ ПРОДУКЦИЮ; ПРОИЗВОДИТЬ ПРОДУКЦИИ", "ВЫПУСКАТЬ ПИЩЕВЫЕ ПРОДУКТЫ; ПРОИЗВОДИТЬ ПИЩЕВЫЕ ПРОДУКТЫ"]
144973-V	ВЫПУСКАТЬ МУКУ; ПРОИЗВОДИТЬ МУКУ	["111778-V", "111775-V", "113030-V"]	["НАМАЛЫВАТЬ; ПЕРЕМОЛОТЬ; ПЕРЕМАЛЫВАТЬ; ОБМОЛОТЬ; МОЛОТЬ; МОЛОТЬ В ПОРОШОК; МОЛОТЬСЯ; СМОЛОТЬ; РАЗМОЛОТЬ; РАЗМАЛЫВАТЬ; ПОМОЛОТЬ; НАМОЛОТЬ", "ИЗМЕЛЬЧАТЬ; ИЗМЕЛЬЧИТЬ; РАЗМЕЛЬЧИТЬ; МЕЛЬЧИТЬ; РАЗМЕЛЬЧАТЬ", "ОСУЩЕСТВИТЬ ПЕРЕРАБОТКУ; ОСУЩЕСТВЛЯТЬ ПЕРЕРАБОТКУ; ПЕРЕРАБАТЫВАТЬ; ПЕРЕРАБАТЫВАТЬСЯ; ПЕРЕРАБОТАТЬ; ПЕРЕРАБОТАТЬСЯ"]
117697-V	ТЕШИТЬ ДУШУ; ТЕШИТЬ; УТЕШАТЬ; УТЕШИТЬ	["129710-V", "117696-V"]	["ПРИВОДИТЬ В СОСТОЯНИЕ; ВЫВЕСТИ; ВЫВОДИТЬ; ИЗМЕНИТЬ СОСТОЯНИЕ; ПРИВОДИТЬСЯ; ПРИВЕСТИ; ПРИВЕСТИ В СОСТОЯНИЕ; ПРИВОДИТЬ", "УСПОКАИВАТЬ; УСПОКОИТЬ; ПРИВЕСТИ В СПОКОЙСТВИЕ"]
124617-V	ДАВАТЬ НАДЕЖДУ; ПОДАРИТЬ НАДЕЖДУ; ОБНАДЕЖИТЬ; ОБНАДЕЖИВАТЬ; ВНУШАТЬ НАДЕЖДУ; ДАТЬ НАДЕЖДУ; ВНУШИТЬ НАДЕЖДУ; ДАРИТЬ НАДЕЖДУ	["129710-V", "117696-V"]	["ПРИВОДИТЬ В СОСТОЯНИЕ; ВЫВЕСТИ; ВЫВОДИТЬ; ИЗМЕНИТЬ СОСТОЯНИЕ; ПРИВОДИТЬСЯ; ПРИВЕСТИ; ПРИВЕСТИ В СОСТОЯНИЕ; ПРИВОДИТЬ", "УСПОКАИВАТЬ; УСПОКОИТЬ; ПРИВЕСТИ В СПОКОЙСТВИЕ"]
127212-V	ОБОГРЕВАТЬ; ОБОГРЕТЬ	["106649-V", "117883-V", "106457-V", "110242-V"]	["ЗНАВАТЬ", "ПРИЛАСКАТЬ; ПРИГОЛУБЛИВАТЬ; ПРИЛАСКАТЬСЯ; ПРИГОЛУБИТЬ; ГОЛУБИТЬ; ЛАСКАТЬСЯ; ЛАСКАТЬ; ЛАСТИТЬСЯ", "ВЫКАЗАТЬ; ЯВЛЯТЬ; ПРОЯВЛЯТЬ; МАНИФЕСТИРОВАТЬ; ПОКАЗАТЬ; ПОКАЗЫВАТЬ; ВЫКАЗЫВАТЬ; ЯВИТЬ; ПРОЯВИТЬ", "ВЕСТИ СЕБЯ; ПОВЕСТИ СЕБЯ"]
